product_id,mse_id,state,district,category_l1,category_l2,product_name,description,price,quantity,is_handmade
PROD01052,MSE02508,Uttar Pradesh,Kanpur Nagar,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Kanpur Nagar Enterprise 2508 in Kanpur Nagar.,1025.36,1 piece,0
PROD01053,MSE01547,Kerala,Thrissur,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Thrissur Enterprise 1547 in Thrissur.,1140.79,200 gram,0
PROD01054,MSE01174,Karnataka,Mysuru,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Mysuru Enterprise 1174 in Mysuru.,337.04,250 ml,1
PROD01055,MSE03091,Gujarat,Ahmedabad,Services,Digital Services,Web Development,Web Development by Ahmedabad Enterprise 3091 in Ahmedabad.,2060.1,1 kg,0
PROD01056,MSE01373,Tamil Nadu,Tiruppur,Services,Digital Services,IT Support,IT Support by Tiruppur Enterprise 1373 in Tiruppur.,2000.53,200 gram,0
PROD01057,MSE01586,Kerala,Thrissur,Electronics,Mobile & Accessories,Earphones,Earphones by Thrissur Enterprise 1586 in Thrissur.,6554.57,2 piece,0
PROD01058,MSE03357,Maharashtra,Aurangabad,Services,Digital Services,Digital Marketing,Digital Marketing by Aurangabad Enterprise 3357 in Aurangabad.,536.28,200 gram,0
PROD01059,MSE04599,Uttar Pradesh,Agra,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Agra Enterprise 4599 in Agra.,1847.27,2 piece,1
PROD01060,MSE04395,Uttar Pradesh,Varanasi,Services,Digital Services,IT Support,IT Support by Varanasi Enterprise 4395 in Varanasi.,5170.42,500 gram,0
PROD01061,MSE03518,Uttar Pradesh,Lucknow,Food & Beverage,Packaged Foods,Papad,Papad by Lucknow Enterprise 3518 in Lucknow.,233.07,250 ml,1
PROD01062,MSE00300,Madhya Pradesh,Ujjain,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Ujjain Enterprise 300 in Ujjain.,341.67,250 ml,1
PROD01063,MSE03540,Tamil Nadu,Coimbatore,Agriculture,Seeds,Organic Fertilizer,Organic Fertilizer by Coimbatore Enterprise 3540 in Coimbatore.,951.95,250 ml,0
PROD01064,MSE04188,Madhya Pradesh,Indore,Electronics,Mobile & Accessories,Mobile Charger,Mobile Charger by Indore Enterprise 4188 in Indore.,2494.64,500 gram,0
PROD01065,MSE00808,Tamil Nadu,Salem,Services,Digital Services,Web Development,Web Development by Salem Enterprise 808 in Salem.,5452.24,2 piece,0
PROD01066,MSE04948,Madhya Pradesh,Ujjain,Agriculture,Seeds,Vegetable Seeds,Vegetable Seeds by Ujjain Enterprise 4948 in Ujjain.,517.83,1 piece,0
PROD01067,MSE02555,Madhya Pradesh,Jabalpur,Services,Digital Services,Web Development,Web Development by Jabalpur Enterprise 2555 in Jabalpur.,2047.76,500 gram,0
PROD01068,MSE03997,Kerala,Thiruvananthapuram,Services,Digital Services,Digital Marketing,Digital Marketing by Thiruvananthapuram Enterprise 3997 in Thiruvananthapuram.,5966.94,2 piece,0
PROD01069,MSE04018,Karnataka,Mangaluru,Agriculture,Seeds,Compost,Compost by Mangaluru Enterprise 4018 in Mangaluru.,765.94,200 gram,0
PROD01070,MSE03298,West Bengal,Kolkata,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Kolkata Enterprise 3298 in Kolkata.,1227.25,250 ml,0
PROD01071,MSE04533,Kerala,Kozhikode,Services,Digital Services,Web Development,Web Development by Kozhikode Enterprise 4533 in Kozhikode.,1579.27,500 gram,0
PROD01072,MSE02141,Maharashtra,Mumbai,Fashion,Women's Apparel,Silk Stole,Silk Stole by Mumbai Enterprise 2141 in Mumbai.,2902.55,1 kg,1
PROD01073,MSE01649,Uttar Pradesh,Agra,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Agra Enterprise 1649 in Agra.,381.19,500 gram,1
PROD01074,MSE03131,Haryana,Panipat,Agriculture,Seeds,Compost,Compost by Panipat Enterprise 3131 in Panipat.,852.7,500 gram,0
PROD01075,MSE02033,Tamil Nadu,Salem,Agriculture,Seeds,Vegetable Seeds,Vegetable Seeds by Salem Enterprise 2033 in Salem.,541.23,1 piece,0
PROD01076,MSE01146,Tamil Nadu,Madurai,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Madurai Enterprise 1146 in Madurai.,298.83,250 ml,1
PROD01077,MSE00818,Madhya Pradesh,Bhopal,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Bhopal Enterprise 818 in Bhopal.,1964.43,1 piece,1
PROD01078,MSE03209,Tamil Nadu,Chennai,Services,Digital Services,Catalog Design,Catalog Design by Chennai Enterprise 3209 in Chennai.,1017.27,500 gram,0
PROD01079,MSE02806,Rajasthan,Jodhpur,Home & Kitchen,Home Decor,Wooden Chair,Wooden Chair by Jodhpur Enterprise 2806 in Jodhpur.,1697.37,1 kg,0
PROD01080,MSE00628,Madhya Pradesh,Gwalior,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Gwalior Enterprise 628 in Gwalior.,1110.58,2 piece,1
PROD01081,MSE04608,Haryana,Ambala,Food & Beverage,Packaged Foods,Papad,Papad by Ambala Enterprise 4608 in Ambala.,117.1,1 kg,1
PROD01082,MSE03988,Madhya Pradesh,Jabalpur,Services,Digital Services,Digital Marketing,Digital Marketing by Jabalpur Enterprise 3988 in Jabalpur.,472.64,1 kg,0
PROD01083,MSE01861,Madhya Pradesh,Bhopal,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Bhopal Enterprise 1861 in Bhopal.,426.23,500 gram,1
PROD01084,MSE01871,West Bengal,Kolkata,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Kolkata Enterprise 1871 in Kolkata.,344.52,250 ml,1
PROD01085,MSE04838,Karnataka,Hubballi,Services,Digital Services,IT Support,IT Support by Hubballi Enterprise 4838 in Hubballi.,3374.59,500 gram,0
PROD01086,MSE01288,Tamil Nadu,Chennai,Beauty & Personal Care,Skincare,Essential Oil,Essential Oil by Chennai Enterprise 1288 in Chennai.,1647.16,500 gram,0
PROD01087,MSE03427,Rajasthan,Jodhpur,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Jodhpur Enterprise 3427 in Jodhpur.,273.36,250 ml,1
PROD01088,MSE03622,Kerala,Ernakulam,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Ernakulam Enterprise 3622 in Ernakulam.,2051.4,200 gram,0
PROD01089,MSE03736,Maharashtra,Nashik,Beauty & Personal Care,Skincare,Essential Oil,Essential Oil by Nashik Enterprise 3736 in Nashik.,1347.51,250 ml,0
PROD01090,MSE01098,Madhya Pradesh,Jabalpur,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Jabalpur Enterprise 1098 in Jabalpur.,3627.32,2 piece,1
PROD01091,MSE04291,Maharashtra,Aurangabad,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Aurangabad Enterprise 4291 in Aurangabad.,147.74,1 piece,1
PROD01092,MSE04971,Gujarat,Ahmedabad,Services,Digital Services,Digital Marketing,Digital Marketing by Ahmedabad Enterprise 4971 in Ahmedabad.,1056.18,200 gram,0
PROD01093,MSE00685,Madhya Pradesh,Jabalpur,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Jabalpur Enterprise 685 in Jabalpur.,1355.78,250 ml,0
PROD01094,MSE00043,Madhya Pradesh,Ujjain,Beauty & Personal Care,Skincare,Essential Oil,Essential Oil by Ujjain Enterprise 43 in Ujjain.,325.49,250 ml,0
PROD01095,MSE02055,Karnataka,Mysuru,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Mysuru Enterprise 2055 in Mysuru.,2821.47,200 gram,1
PROD01096,MSE01211,Gujarat,Bhavnagar,Services,Digital Services,Digital Marketing,Digital Marketing by Bhavnagar Enterprise 1211 in Bhavnagar.,4248.35,1 piece,0
PROD01097,MSE02723,Rajasthan,Jodhpur,Fashion,Women's Apparel,Silk Stole,Silk Stole by Jodhpur Enterprise 2723 in Jodhpur.,1437.52,2 piece,1
PROD01098,MSE02703,West Bengal,Howrah,Electronics,Mobile & Accessories,Power Adapter,Power Adapter by Howrah Enterprise 2703 in Howrah.,4269.7,200 gram,0
PROD01099,MSE00922,Tamil Nadu,Salem,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Salem Enterprise 922 in Salem.,1160.19,500 gram,0
PROD01100,MSE03876,Rajasthan,Bikaner,Handicrafts & Handloom,Crafts,Wooden Craft,Wooden Craft by Bikaner Enterprise 3876 in Bikaner.,1561.67,1 kg,1
PROD01101,MSE00380,Tamil Nadu,Madurai,Food & Beverage,Packaged Foods,Papad,Papad by Madurai Enterprise 380 in Madurai.,249.47,2 piece,1
PROD01102,MSE00091,Madhya Pradesh,Gwalior,Services,Digital Services,Digital Marketing,Digital Marketing by Gwalior Enterprise 91 in Gwalior.,4646.57,2 piece,0
PROD01103,MSE01852,Rajasthan,Jodhpur,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Jodhpur Enterprise 1852 in Jodhpur.,380.48,2 piece,1
PROD01104,MSE02731,Karnataka,Belagavi,Agriculture,Seeds,Herbal Saplings,Herbal Saplings by Belagavi Enterprise 2731 in Belagavi.,1193.9,500 gram,0
PROD01105,MSE02345,Maharashtra,Nashik,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Nashik Enterprise 2345 in Nashik.,3328.27,500 gram,0
PROD01106,MSE04783,Maharashtra,Nagpur,Home & Kitchen,Home Decor,Wooden Chair,Wooden Chair by Nagpur Enterprise 4783 in Nagpur.,2663.28,250 ml,0
PROD01107,MSE04814,Gujarat,Surat,Electronics,Mobile & Accessories,LED Bulb,LED Bulb by Surat Enterprise 4814 in Surat.,2833.74,200 gram,0
PROD01108,MSE04854,Tamil Nadu,Coimbatore,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Coimbatore Enterprise 4854 in Coimbatore.,1952.38,200 gram,1
PROD01109,MSE02354,Gujarat,Ahmedabad,Beauty & Personal Care,Skincare,Natural Soap,Natural Soap by Ahmedabad Enterprise 2354 in Ahmedabad.,664.47,1 kg,0
PROD01110,MSE00287,Kerala,Thiruvananthapuram,Handicrafts & Handloom,Crafts,Wooden Craft,Wooden Craft by Thiruvananthapuram Enterprise 287 in Thiruvananthapuram.,4350.91,2 piece,1
PROD01111,MSE02628,Gujarat,Ahmedabad,Food & Beverage,Packaged Foods,Papad,Papad by Ahmedabad Enterprise 2628 in Ahmedabad.,216.68,200 gram,1
PROD01112,MSE00916,Gujarat,Vadodara,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Vadodara Enterprise 916 in Vadodara.,163.42,1 piece,1
PROD01113,MSE03532,Uttar Pradesh,Kanpur Nagar,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Kanpur Nagar Enterprise 3532 in Kanpur Nagar.,2859.7,2 piece,0
PROD01114,MSE03657,Gujarat,Vadodara,Home & Kitchen,Home Decor,Wooden Chair,Wooden Chair by Vadodara Enterprise 3657 in Vadodara.,717.82,500 gram,0
PROD01115,MSE03454,Rajasthan,Udaipur,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Udaipur Enterprise 3454 in Udaipur.,1297.62,250 ml,0
PROD01116,MSE00371,Uttar Pradesh,Agra,Electronics,Mobile & Accessories,Mobile Charger,Mobile Charger by Agra Enterprise 371 in Agra.,1920.96,250 ml,0
PROD01117,MSE00573,Haryana,Gurugram,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Gurugram Enterprise 573 in Gurugram.,343.26,2 piece,1
PROD01118,MSE00032,Rajasthan,Jodhpur,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Jodhpur Enterprise 32 in Jodhpur.,1093.88,2 piece,1
PROD01119,MSE00989,Tamil Nadu,Tiruppur,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Tiruppur Enterprise 989 in Tiruppur.,275.49,200 gram,1
PROD01120,MSE00485,Rajasthan,Bikaner,Agriculture,Seeds,Organic Fertilizer,Organic Fertilizer by Bikaner Enterprise 485 in Bikaner.,1159.19,250 ml,0
PROD01121,MSE03562,Karnataka,Mysuru,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Mysuru Enterprise 3562 in Mysuru.,2102.1,250 ml,0
PROD01122,MSE02861,Maharashtra,Aurangabad,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Aurangabad Enterprise 2861 in Aurangabad.,1896.99,1 kg,1
PROD01123,MSE04715,Kerala,Thrissur,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Thrissur Enterprise 4715 in Thrissur.,319.06,2 piece,1
PROD01124,MSE02022,Tamil Nadu,Chennai,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Chennai Enterprise 2022 in Chennai.,263.61,2 piece,1
PROD01125,MSE01469,Karnataka,Mangaluru,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Mangaluru Enterprise 1469 in Mangaluru.,1393.87,500 gram,0
PROD01126,MSE03496,Gujarat,Surat,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Surat Enterprise 3496 in Surat.,603.37,250 ml,1
PROD01127,MSE04095,West Bengal,Durgapur,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Durgapur Enterprise 4095 in Durgapur.,3021.71,250 ml,1
PROD01128,MSE00669,Kerala,Thiruvananthapuram,Beauty & Personal Care,Skincare,Herbal Face Pack,Herbal Face Pack by Thiruvananthapuram Enterprise 669 in Thiruvananthapuram.,228.3,2 piece,0
PROD01129,MSE03468,Uttar Pradesh,Moradabad,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Moradabad Enterprise 3468 in Moradabad.,2223.96,200 gram,1
PROD01130,MSE04899,Karnataka,Mangaluru,Food & Beverage,Packaged Foods,Papad,Papad by Mangaluru Enterprise 4899 in Mangaluru.,367.76,1 piece,1
PROD01131,MSE04513,Rajasthan,Bikaner,Agriculture,Seeds,Herbal Saplings,Herbal Saplings by Bikaner Enterprise 4513 in Bikaner.,535.74,250 ml,0
PROD01132,MSE02922,Haryana,Hisar,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Hisar Enterprise 2922 in Hisar.,1925.83,500 gram,1
PROD01133,MSE00688,Tamil Nadu,Tiruppur,Beauty & Personal Care,Skincare,Natural Soap,Natural Soap by Tiruppur Enterprise 688 in Tiruppur.,168.01,1 kg,0
PROD01134,MSE02851,Karnataka,Bengaluru Urban,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Bengaluru Urban Enterprise 2851 in Bengaluru Urban.,359.53,1 kg,1
PROD01135,MSE00816,Tamil Nadu,Chennai,Food & Beverage,Packaged Foods,Papad,Papad by Chennai Enterprise 816 in Chennai.,388.29,2 piece,1
PROD01136,MSE04277,Gujarat,Rajkot,Food & Beverage,Packaged Foods,Papad,Papad by Rajkot Enterprise 4277 in Rajkot.,199.17,500 gram,1
PROD01137,MSE01945,West Bengal,Asansol,Food & Beverage,Packaged Foods,Papad,Papad by Asansol Enterprise 1945 in Asansol.,389.32,2 piece,1
PROD01138,MSE00635,Madhya Pradesh,Indore,Food & Beverage,Packaged Foods,Papad,Papad by Indore Enterprise 635 in Indore.,336.67,1 piece,1
PROD01139,MSE01372,Kerala,Kozhikode,Services,Digital Services,IT Support,IT Support by Kozhikode Enterprise 1372 in Kozhikode.,4231.71,250 ml,0
PROD01140,MSE03358,Madhya Pradesh,Jabalpur,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Jabalpur Enterprise 3358 in Jabalpur.,4164.16,2 piece,1
PROD01141,MSE00496,Karnataka,Bengaluru Urban,Beauty & Personal Care,Skincare,Natural Soap,Natural Soap by Bengaluru Urban Enterprise 496 in Bengaluru Urban.,1380.13,500 gram,0
PROD01142,MSE01362,West Bengal,Kolkata,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Kolkata Enterprise 1362 in Kolkata.,123.83,1 kg,1
PROD01143,MSE02910,Karnataka,Hubballi,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Hubballi Enterprise 2910 in Hubballi.,4132.97,2 piece,1
PROD01144,MSE04360,Madhya Pradesh,Indore,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Indore Enterprise 4360 in Indore.,296.15,1 kg,1
PROD01145,MSE03388,Rajasthan,Bikaner,Agriculture,Seeds,Compost,Compost by Bikaner Enterprise 3388 in Bikaner.,807.76,2 piece,0
PROD01146,MSE04156,Uttar Pradesh,Kanpur Nagar,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Kanpur Nagar Enterprise 4156 in Kanpur Nagar.,132.08,250 ml,1
PROD01147,MSE04604,Madhya Pradesh,Indore,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Indore Enterprise 4604 in Indore.,2696.46,200 gram,0
PROD01148,MSE04828,Madhya Pradesh,Jabalpur,Food & Beverage,Packaged Foods,Papad,Papad by Jabalpur Enterprise 4828 in Jabalpur.,146.52,2 piece,1
PROD01149,MSE02344,Gujarat,Rajkot,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Rajkot Enterprise 2344 in Rajkot.,128.58,250 ml,1
PROD01150,MSE03827,Uttar Pradesh,Varanasi,Beauty & Personal Care,Skincare,Essential Oil,Essential Oil by Varanasi Enterprise 3827 in Varanasi.,1784.88,1 piece,0
PROD01151,MSE01794,Haryana,Panipat,Fashion,Women's Apparel,Silk Stole,Silk Stole by Panipat Enterprise 1794 in Panipat.,1595.02,200 gram,1
PROD01152,MSE03600,Rajasthan,Bikaner,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Bikaner Enterprise 3600 in Bikaner.,197.81,200 gram,1
PROD01153,MSE00858,West Bengal,Asansol,Services,Digital Services,Catalog Design,Catalog Design by Asansol Enterprise 858 in Asansol.,2917.7,1 kg,0
PROD01154,MSE04267,Karnataka,Bengaluru Urban,Agriculture,Seeds,Compost,Compost by Bengaluru Urban Enterprise 4267 in Bengaluru Urban.,883.02,2 piece,0
PROD01155,MSE02495,Karnataka,Hubballi,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Hubballi Enterprise 2495 in Hubballi.,3123.21,500 gram,1
PROD01156,MSE03213,Maharashtra,Nagpur,Fashion,Women's Apparel,Silk Stole,Silk Stole by Nagpur Enterprise 3213 in Nagpur.,2799.81,200 gram,1
PROD01157,MSE03613,Uttar Pradesh,Agra,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Agra Enterprise 3613 in Agra.,2055.25,2 piece,0
PROD01158,MSE00959,Maharashtra,Aurangabad,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Aurangabad Enterprise 959 in Aurangabad.,279.11,1 piece,0
PROD01159,MSE04829,Gujarat,Rajkot,Electronics,Mobile & Accessories,Power Adapter,Power Adapter by Rajkot Enterprise 4829 in Rajkot.,4020.68,1 piece,0
PROD01160,MSE02459,Tamil Nadu,Chennai,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Chennai Enterprise 2459 in Chennai.,403.16,250 ml,1
PROD01161,MSE00019,West Bengal,Howrah,Agriculture,Seeds,Herbal Saplings,Herbal Saplings by Howrah Enterprise 19 in Howrah.,356.19,2 piece,0
PROD01162,MSE00936,Kerala,Ernakulam,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Ernakulam Enterprise 936 in Ernakulam.,122.37,2 piece,1
PROD01163,MSE04921,Uttar Pradesh,Varanasi,Services,Digital Services,Web Development,Web Development by Varanasi Enterprise 4921 in Varanasi.,4219.67,1 piece,0
PROD01164,MSE01981,Madhya Pradesh,Bhopal,Handicrafts & Handloom,Crafts,Wooden Craft,Wooden Craft by Bhopal Enterprise 1981 in Bhopal.,684.68,1 kg,1
PROD01165,MSE01691,Uttar Pradesh,Moradabad,Fashion,Women's Apparel,Silk Stole,Silk Stole by Moradabad Enterprise 1691 in Moradabad.,2548.86,2 piece,1
PROD01166,MSE04595,Kerala,Kozhikode,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Kozhikode Enterprise 4595 in Kozhikode.,2201.65,250 ml,0
PROD01167,MSE03928,Gujarat,Ahmedabad,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Ahmedabad Enterprise 3928 in Ahmedabad.,499.89,1 piece,1
PROD01168,MSE00354,West Bengal,Howrah,Services,Digital Services,Digital Marketing,Digital Marketing by Howrah Enterprise 354 in Howrah.,3527.91,500 gram,0
PROD01169,MSE02446,Gujarat,Vadodara,Electronics,Mobile & Accessories,Power Adapter,Power Adapter by Vadodara Enterprise 2446 in Vadodara.,7967.79,2 piece,0
PROD01170,MSE00720,West Bengal,Howrah,Fashion,Women's Apparel,Silk Stole,Silk Stole by Howrah Enterprise 720 in Howrah.,2443.13,2 piece,1
PROD01171,MSE01982,Haryana,Hisar,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Hisar Enterprise 1982 in Hisar.,782.64,1 piece,1
PROD01172,MSE02043,Maharashtra,Aurangabad,Food & Beverage,Packaged Foods,Papad,Papad by Aurangabad Enterprise 2043 in Aurangabad.,162.52,200 gram,1
PROD01173,MSE00643,Uttar Pradesh,Agra,Electronics,Mobile & Accessories,Earphones,Earphones by Agra Enterprise 643 in Agra.,5832.95,1 piece,0
PROD01174,MSE03520,Haryana,Faridabad,Services,Digital Services,Web Development,Web Development by Faridabad Enterprise 3520 in Faridabad.,3149.18,2 piece,0
PROD01175,MSE03751,Kerala,Kozhikode,Electronics,Mobile & Accessories,Earphones,Earphones by Kozhikode Enterprise 3751 in Kozhikode.,8850.45,1 piece,0
PROD01176,MSE00986,West Bengal,Durgapur,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Durgapur Enterprise 986 in Durgapur.,4188.92,500 gram,1
PROD01177,MSE02804,West Bengal,Kolkata,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Kolkata Enterprise 2804 in Kolkata.,437.59,250 ml,1
PROD01178,MSE03792,Maharashtra,Aurangabad,Food & Beverage,Packaged Foods,Papad,Papad by Aurangabad Enterprise 3792 in Aurangabad.,110.01,2 piece,1
PROD01179,MSE02644,Rajasthan,Jaipur,Handicrafts & Handloom,Crafts,Wooden Craft,Wooden Craft by Jaipur Enterprise 2644 in Jaipur.,1468.72,500 gram,1
PROD01180,MSE03013,Tamil Nadu,Coimbatore,Services,Digital Services,Digital Marketing,Digital Marketing by Coimbatore Enterprise 3013 in Coimbatore.,2804.07,2 piece,0
PROD01181,MSE01367,Madhya Pradesh,Ujjain,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Ujjain Enterprise 1367 in Ujjain.,1080.45,2 piece,0
PROD01182,MSE01105,Karnataka,Mangaluru,Handicrafts & Handloom,Crafts,Wooden Craft,Wooden Craft by Mangaluru Enterprise 1105 in Mangaluru.,1811.59,200 gram,1
PROD01183,MSE04310,Kerala,Thrissur,Handicrafts & Handloom,Crafts,Wooden Craft,Wooden Craft by Thrissur Enterprise 4310 in Thrissur.,1393.98,500 gram,1
PROD01184,MSE00778,West Bengal,Asansol,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Asansol Enterprise 778 in Asansol.,787.07,1 piece,1
PROD01185,MSE02060,Rajasthan,Jaipur,Beauty & Personal Care,Skincare,Essential Oil,Essential Oil by Jaipur Enterprise 2060 in Jaipur.,679.85,1 kg,0
PROD01186,MSE00509,Gujarat,Vadodara,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Vadodara Enterprise 509 in Vadodara.,293.03,1 piece,1
PROD01187,MSE00690,Maharashtra,Aurangabad,Fashion,Women's Apparel,Silk Stole,Silk Stole by Aurangabad Enterprise 690 in Aurangabad.,538.28,1 kg,1
PROD01188,MSE01587,Haryana,Gurugram,Services,Digital Services,Catalog Design,Catalog Design by Gurugram Enterprise 1587 in Gurugram.,2228.11,200 gram,0
PROD01189,MSE03870,Madhya Pradesh,Bhopal,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Bhopal Enterprise 3870 in Bhopal.,147.47,2 piece,1
PROD01190,MSE03024,Karnataka,Mysuru,Food & Beverage,Packaged Foods,Papad,Papad by Mysuru Enterprise 3024 in Mysuru.,170.34,1 kg,1
PROD01191,MSE00748,Karnataka,Belagavi,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Belagavi Enterprise 748 in Belagavi.,523.04,200 gram,0
PROD01192,MSE00803,Karnataka,Belagavi,Agriculture,Seeds,Compost,Compost by Belagavi Enterprise 803 in Belagavi.,1133.08,1 piece,0
PROD01193,MSE02132,Gujarat,Rajkot,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Rajkot Enterprise 2132 in Rajkot.,230.29,200 gram,0
PROD01194,MSE03000,Maharashtra,Mumbai,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Mumbai Enterprise 3000 in Mumbai.,1995.5,500 gram,0
